seed,f1_orbit_tied,f1_projection,f1_free
11,0.7458563535911603,0.7219251336898396,0.7297297297297296
11,0.6666666666666666,0.5858585858585857,0.5612244897959183
11,0.6887417218543046,0.35000000000000003,0.389937106918239
11,0.46913580246913583,0.4404761904761905,0.48235294117647054
11,0.4705882352941177,0.36363636363636365,0.3673469387755102
11,0.3763837638376384,0.3674911660777385,0.3727598566308244
11,0.490272373540856,0.546816479400749,0.5247148288973384
11,0.45682451253481887,0.4420485175202156,0.46321525885558584
11,0.35428571428571426,0.33879781420765026,0.34444444444444444
11,0.5786163522012578,0.5575757575757575,0.5529411764705883
11,0.4117647058823529,0.45081967213114754,0.44176706827309237
11,0.44359464627151046,0.47850467289719634,0.4595103578154426
11,0.5034965034965034,0.7120181405895692,0.7002288329519452
11,0.4588235294117647,0.4431818181818182,0.430939226519337
11,0.6098654708520179,0.6462882096069869,0.6343612334801761
11,0.2021276595744681,0.37755102040816324,0.38341968911917096
11,0.6311475409836066,0.611111111111111,0.6184738955823293
11,0.6108374384236455,0.6028708133971291,0.6448598130841121
11,0.56875,0.3696969696969697,0.3680981595092024
11,0.5029940119760479,0.48554913294797686,0.49122807017543857
11,0.7578347578347578,0.7327823691460056,0.7409470752089137
11,0.6306818181818181,0.6685082872928177,0.64804469273743
11,0.5420560747663552,0.5315315315315315,0.5388127853881278
11,0.3464052287581699,0.5443037974683543,0.5512820512820513
11,0.696103896103896,0.7304785894206549,0.7582697201017812
19,0.4195121951219512,0.4195121951219512,0.40186915887850466
19,0.6496815286624203,0.6496815286624203,0.6626506024096386
19,0.5517241379310344,0.5517241379310344,0.5901639344262295
19,0.3986013986013986,0.3986013986013986,0.39583333333333337
19,0.43584521384928715,0.43584521384928715,0.4340770791075051
19,0.6666666666666666,0.6666666666666666,0.661818181818182
19,0.6923076923076923,0.6923076923076923,0.6870229007633587
19,0.5323741007194244,0.5323741007194244,0.5428571428571429
19,0.3563218390804598,0.3563218390804598,0.3542857142857143
19,0.9033816425120773,0.9033816425120773,0.8990384615384615
19,0.4145077720207254,0.3564356435643564,0.3564356435643564
19,0.4857142857142857,0.4857142857142857,0.48295454545454547
19,0.5470085470085471,0.6381766381766382,0.6345609065155806
19,0.5517241379310346,0.5517241379310346,0.5475285171102661
19,0.7253521126760564,0.7253521126760564,0.7202797202797203
19,0.4937238493723849,0.4937238493723849,0.5241935483870968
19,0.7239263803680981,0.7239263803680981,0.6860465116279071
19,0.3547008547008547,0.3547008547008547,0.35319148936170214
19,0.25668449197860965,0.1497326203208556,0.14814814814814817
19,0.6835443037974684,0.5759493670886077,0.5911949685534591
19,0.8502994011976047,0.8502994011976047,0.8749999999999999
19,0.48806366047745353,0.6790450928381964,0.6701846965699209
19,0.7928994082840236,0.7928994082840236,0.8202247191011236
19,0.7070707070707071,0.5387205387205386,0.5551839464882943
19,0.5841584158415841,0.7772511848341233,0.7582938388625592
19,0.5944055944055944,0.5944055944055944,0.5902777777777778
19,0.1083743842364532,0.1083743842364532,0.1073170731707317
